,mean_abs_shap
P_SMQRTU__SMQ863_Used_nicotine_replacement_last_5_days_2.0,0.0
P_SMQRTU__SMDANY_Used_any_tobacco_product_last_5_days_2.0,0.0
P_SMQSHS__SMQ856_Last_7_d_worked_at_job_not_at_home_2.0,0.0038162163928278834
P_SMQSHS__SMQ860_Last_7_d_spent_time_in_a_restaurant_2.0,0.0009268220880025817
P_SMQSHS__SMQ866_Last_7_d_spent_time_in_a_bar_2.0,0.006169066335857349
P_SMQSHS__SMQ870_Last_7_d_rode_in_a_car_2.0,0.0007483999360740965
P_SMQSHS__SMQ872_Last_7_d_someone_smoked_in_car_2.0,0.0
P_SMQSHS__SMQ874_Last_7_d_spent_time_in_another_home_2.0,0.0065150708844321425
P_SMQSHS__SMQ878_Last_7_d_in_other_indoor_area_2.0,0.0022421837025820776
P_SMQSHS__SMQ940_Last_7_d_someone_used_e_cigs_indoors_2.0,0.00459932914730698
P_WHQ__WHQ030_How_do_you_consider_your_weight_2.0,0.0
P_WHQ__WHQ030_How_do_you_consider_your_weight_3.0,0.03457492262462302
P_WHQ__WHQ040_Like_to_weigh_more_less_or_same_2.0,0.0
P_WHQ__WHQ040_Like_to_weigh_more_less_or_same_3.0,0.007633181435777015
P_WHQ__WHQ070_Tried_to_lose_weight_in_past_year_2.0,0.003459343830673948
P_WHQ__WHQ225_Times_lost_10_lbs_or_more_to_lose_weight_2.0,0.002452870449423136
P_WHQ__WHQ225_Times_lost_10_lbs_or_more_to_lose_weight_3.0,0.0
P_WHQ__WHQ225_Times_lost_10_lbs_or_more_to_lose_weight_4.0,0.0
P_WHQ__WHQ225_Times_lost_10_lbs_or_more_to_lose_weight_5.0,0.0012674303025341426
